,0,1
6739,H13,Player 2
6740,H8,player 1
6741,D12,player 1
6742,D6,Player 2
6743,Tie,Tie
6744,D12,Player 2
6745,D8,player 1
6746,D12,Player 2
6747,S11,Player 2
6748,Tie,Tie
6749,C7,Player 2
6750,H13,Player 2
6751,D13,player 1
6752,H8,player 1
6753,S9,player 1
6754,D5,Player 2
6755,Tie,Tie
6756,C12,player 1
6757,H3,Player 2
6758,H6,Player 2
6759,S12,player 1
6760,H8,player 1
6761,C6,Player 2
6762,D3,Player 2
6763,C11,Player 2
6764,S13,player 1
6765,C7,Player 2
6766,S13,Player 2
6767,H7,Player 2
6768,H9,Player 2
6769,D13,player 1
6770,S7,Player 2
6771,C7,player 1
6772,D11,player 1
6773,D6,player 1
6774,S11,Player 2
6775,C8,Player 2
6776,S8,player 1
6777,C13,Player 2
6778,S9,Player 2
6779,C10,player 1
6780,D11,Player 2
6781,H8,Player 2
6782,H5,Player 2
6783,D11,player 1
6784,H10,player 1
6785,S12,Player 2
6786,D10,player 1
6787,D8,Player 2
6788,S10,player 1
6789,H10,Player 2
6790,C10,player 1
6791,C11,Player 2
6792,C10,player 1
6793,D5,player 1
6794,C13,player 1
6795,S10,player 1
6796,H6,player 1
6797,D11,player 1
6798,S12,player 1
6799,H9,Player 2
6800,H6,player 1
6801,S7,player 1
6802,H8,player 1
6803,C4,Player 2
6804,C12,Player 2
6805,D12,Player 2
6806,D13,player 1
6807,D11,player 1
6808,C5,Player 2
6809,D11,Player 2
6810,C9,player 1
6811,C8,player 1
6812,C12,Player 2
6813,S4,player 1
6814,C12,player 1
6815,H5,Player 2
6816,C9,Player 2
6817,C13,Player 2
6818,Tie,Tie
6819,D3,player 1
6820,D5,Player 2
6821,D10,Player 2
6822,D12,Player 2
6823,H5,Player 2
6824,H13,player 1
6825,C12,Player 2
6826,H7,player 1
6827,C13,player 1
6828,S5,player 1
6829,D9,player 1
6830,D6,player 1
6831,H9,Player 2
6832,C13,player 1
6833,D3,Player 2
6834,C10,player 1
6835,C8,player 1
6836,D9,Player 2
6837,D8,player 1
6838,C12,Player 2
6839,D10,player 1
6840,Tie,Tie
6841,H13,Player 2
6842,S8,player 1
6843,S7,Player 2
6844,S13,Player 2
6845,D8,Player 2
6846,C5,Player 2
6847,C10,Player 2
6848,H7,Player 2
6849,H13,Player 2
6850,D3,Player 2
6851,D8,Player 2
6852,S7,player 1
6853,D12,player 1
6854,C5,Player 2
6855,H10,Player 2
6856,D13,player 1
6857,D13,player 1
6858,D9,player 1
6859,S13,player 1
6860,D4,Player 2
6861,D13,Player 2
6862,D5,player 1
6863,S10,Player 2
6864,D11,player 1
6865,C13,player 1
6866,D7,Player 2
6867,C10,Player 2
6868,C13,player 1
6869,H7,Player 2
6870,C10,Player 2
6871,C11,Player 2
6872,H11,player 1
6873,S13,Player 2
6874,D13,Player 2
6875,D7,player 1
6876,C6,player 1
6877,S7,Player 2
6878,S8,Player 2
6879,D2,player 1
6880,C9,player 1
6881,C13,player 1
6882,D12,player 1
6883,C8,player 1
6884,D7,player 1
6885,S8,player 1
6886,Tie,Tie
6887,S13,Player 2
6888,D3,Player 2
6889,C13,player 1
6890,D12,Player 2
6891,D7,Player 2
6892,D8,player 1
6893,D8,Player 2
6894,H13,player 1
6895,Tie,Tie
6896,Tie,Tie
6897,C9,player 1
6898,D13,Player 2
6899,C9,Player 2
6900,C10,Player 2
6901,S8,player 1
6902,S10,Player 2
6903,H12,player 1
6904,D8,player 1
6905,D10,player 1
6906,H5,player 1
6907,C11,Player 2
6908,C9,player 1
6909,S13,Player 2
6910,S11,player 1
6911,H8,player 1
6912,C12,player 1
6913,S11,Player 2
6914,C7,Player 2
6915,D6,Player 2
6916,S7,player 1
6917,H13,Player 2
6918,Tie,Tie
6919,S5,player 1
6920,S8,player 1
6921,D4,Player 2
6922,C12,Player 2
6923,H12,Player 2
6924,Tie,Tie
6925,D13,player 1
6926,S13,player 1
6927,H9,player 1
6928,Tie,Tie
6929,C10,player 1
6930,D13,player 1
6931,H9,player 1
6932,H11,player 1
6933,C8,Player 2
6934,D13,Player 2
6935,S8,player 1
6936,S9,player 1
6937,H8,Player 2
6938,D11,Player 2
6939,C11,player 1
6940,H12,player 1
6941,H10,Player 2
6942,Tie,Tie
6943,S12,Player 2
6944,D9,Player 2
6945,H8,player 1
6946,S6,Player 2
6947,H7,player 1
6948,H5,player 1
6949,H13,Player 2
6950,D8,player 1
6951,H10,player 1
6952,S12,Player 2
6953,S7,player 1
6954,C7,Player 2
6955,H12,Player 2
6956,S11,player 1
6957,C4,player 1
6958,H8,player 1
6959,D9,player 1
6960,C9,Player 2
6961,D12,player 1
6962,H13,Player 2
6963,H7,player 1
6964,D13,Player 2
6965,S9,Player 2
6966,C2,player 1
6967,H13,Player 2
6968,C7,Player 2
6969,D12,player 1
6970,H12,player 1
6971,Tie,Tie
6972,D12,Player 2
6973,S7,Player 2
6974,D10,Player 2
6975,D4,player 1
6976,D9,player 1
6977,S6,player 1
6978,S7,player 1
6979,C7,player 1
6980,H10,Player 2
6981,H10,player 1
6982,H12,Player 2
6983,S5,Player 2
6984,C6,player 1
6985,Tie,Tie
6986,S10,Player 2
6987,D11,player 1
6988,H13,player 1
6989,H13,Player 2
6990,D13,Player 2
6991,C8,Player 2
6992,Tie,Tie
6993,H4,player 1
6994,S7,Player 2
6995,D13,Player 2
6996,C6,player 1
6997,S12,player 1
6998,C9,Player 2
6999,D6,Player 2
7000,C11,Player 2
7001,H12,player 1
7002,D8,Player 2
7003,Tie,Tie
7004,H13,player 1
7005,S7,player 1
7006,C13,Player 2
7007,D9,player 1
7008,D8,Player 2
7009,D7,player 1
7010,D11,player 1
7011,D8,player 1
7012,C5,player 1
7013,S10,Player 2
7014,D12,player 1
7015,D9,Player 2
7016,S7,Player 2
7017,C7,player 1
7018,H9,Player 2
7019,H12,player 1
7020,S13,player 1
7021,H9,player 1
7022,C6,player 1
7023,Tie,Tie
7024,S3,player 1
7025,H9,player 1
7026,D10,Player 2
7027,S12,Player 2
7028,S8,Player 2
7029,C8,player 1
7030,S10,Player 2
7031,C13,Player 2
7032,D13,player 1
7033,D5,player 1
7034,D13,Player 2
7035,H10,Player 2
7036,H12,player 1
7037,H8,player 1
7038,D7,player 1
7039,C9,Player 2
7040,S13,player 1
7041,H9,player 1
7042,Tie,Tie
7043,C9,player 1
7044,S5,Player 2
7045,S10,Player 2
7046,H10,player 1
7047,S7,player 1
7048,H11,Player 2
7049,D12,player 1
7050,H8,player 1
7051,C8,player 1
7052,C12,player 1
7053,C9,player 1
7054,S11,player 1
7055,C13,Player 2
7056,S11,Player 2
7057,S3,player 1
7058,Tie,Tie
7059,C9,player 1
7060,D4,Player 2
7061,S12,Player 2
7062,D4,player 1
7063,D13,player 1
7064,C11,player 1
7065,C3,player 1
7066,C8,player 1
7067,D3,Player 2
7068,H6,player 1
7069,S12,Player 2
7070,C11,player 1
7071,C13,player 1
7072,C9,Player 2
7073,S8,player 1
7074,C5,player 1
7075,D9,Player 2
7076,S13,player 1
7077,S11,player 1
7078,S7,player 1
7079,S13,player 1
7080,H10,Player 2
7081,S12,player 1
7082,H7,Player 2
7083,H11,Player 2
7084,Tie,Tie
7085,S13,player 1
7086,S5,Player 2
7087,C5,Player 2
7088,C8,Player 2
7089,H11,Player 2
7090,S12,player 1
7091,S8,Player 2
7092,C6,Player 2
7093,C4,player 1
7094,S9,Player 2
7095,H6,Player 2
7096,S11,player 1
7097,C13,Player 2
7098,C8,player 1
7099,D4,player 1
7100,D13,Player 2
7101,C7,player 1
7102,D13,Player 2
7103,S11,Player 2
7104,C11,Player 2
7105,H10,player 1
7106,H11,player 1
7107,S12,player 1
7108,S13,Player 2
7109,C11,player 1
7110,H11,player 1
7111,S10,Player 2
7112,S11,Player 2
7113,H12,player 1
7114,D10,Player 2
7115,C11,player 1
7116,C7,player 1
7117,S11,Player 2
7118,D11,player 1
7119,C6,player 1
7120,D11,player 1
7121,C5,Player 2
7122,H12,player 1
7123,D11,Player 2
7124,D5,Player 2
7125,S10,player 1
7126,C13,Player 2
7127,D9,Player 2
7128,S12,player 1
7129,S10,player 1
7130,H4,player 1
7131,H12,player 1
7132,D13,Player 2
7133,S9,Player 2
7134,D13,player 1
7135,H12,Player 2
7136,C10,Player 2
7137,C9,player 1
7138,D9,Player 2
7139,C12,Player 2
7140,S9,player 1
7141,Tie,Tie
7142,C12,Player 2
7143,D10,Player 2
7144,D3,Player 2
7145,S13,player 1
7146,C8,Player 2
7147,S6,Player 2
7148,D13,Player 2
7149,H13,Player 2
7150,S10,Player 2
7151,D9,Player 2
7152,S13,Player 2
7153,D13,player 1
7154,D13,Player 2
7155,S12,Player 2
7156,Tie,Tie
7157,C5,player 1
7158,S13,Player 2
7159,C12,player 1
7160,H4,Player 2
7161,C12,player 1
7162,D8,Player 2
7163,H6,Player 2
7164,C12,Player 2
7165,H8,Player 2
7166,C4,Player 2
7167,H9,player 1
7168,S6,Player 2
7169,H5,Player 2
7170,D13,player 1
7171,C9,Player 2
7172,D11,player 1
7173,D12,Player 2
7174,C11,Player 2
7175,C13,player 1
7176,D13,Player 2
7177,S7,player 1
7178,S6,Player 2
7179,S8,player 1
7180,S5,player 1
7181,C5,player 1
7182,D12,player 1
7183,C7,Player 2
7184,C13,Player 2
7185,C7,player 1
7186,Tie,Tie
7187,C11,Player 2
7188,D10,Player 2
7189,H3,player 1
7190,H13,player 1
7191,Tie,Tie
7192,S12,Player 2
7193,D11,player 1
7194,C12,Player 2
7195,S9,player 1
7196,S8,player 1
7197,S13,player 1
7198,D13,Player 2
7199,S9,player 1
7200,S7,player 1
7201,D13,Player 2
7202,C5,player 1
7203,H7,player 1
7204,H9,player 1
7205,S11,Player 2
7206,S11,Player 2
7207,C11,player 1
7208,S4,Player 2
7209,S10,Player 2
7210,C10,player 1
7211,C9,player 1
7212,H13,Player 2
7213,S11,Player 2
7214,D7,player 1
7215,D9,Player 2
7216,D12,Player 2
7217,D6,Player 2
7218,S5,Player 2
7219,H7,Player 2
7220,D11,player 1
7221,S10,Player 2
7222,C12,player 1
7223,Tie,Tie
7224,H4,player 1
7225,C10,player 1
7226,D7,Player 2
7227,S4,player 1
7228,D9,player 1
7229,C13,Player 2
7230,H10,Player 2
7231,D13,Player 2
7232,S11,player 1
7233,S13,Player 2
7234,H9,player 1
7235,S13,Player 2
7236,H10,Player 2
7237,C9,player 1
7238,C6,player 1
7239,H11,Player 2
7240,H12,Player 2
7241,C6,Player 2
7242,C6,player 1
7243,Tie,Tie
7244,H9,player 1
7245,D8,player 1
7246,S13,Player 2
7247,D10,player 1
7248,Tie,Tie
7249,D12,player 1
7250,S7,Player 2
7251,C8,player 1
7252,D13,player 1
7253,D5,Player 2
7254,S8,player 1
7255,H12,player 1
7256,S11,player 1
7257,H4,player 1
7258,C7,player 1
7259,H9,Player 2
7260,C10,Player 2
7261,C2,player 1
7262,C13,Player 2
7263,Tie,Tie
7264,H13,player 1
7265,D11,Player 2
7266,D7,Player 2
7267,S11,player 1
7268,C8,Player 2
7269,S12,player 1
7270,D13,Player 2
7271,H12,player 1
7272,S10,Player 2
7273,H9,Player 2
7274,C13,Player 2
7275,S12,Player 2
7276,C13,Player 2
7277,Tie,Tie
7278,H8,Player 2
7279,S11,player 1
7280,D13,player 1
7281,S13,Player 2
7282,H10,player 1
7283,S11,Player 2
7284,C6,player 1
7285,C8,player 1
7286,S6,Player 2
7287,H13,Player 2
7288,H12,Player 2
7289,D12,player 1
7290,S5,Player 2
7291,S8,Player 2
7292,C10,Player 2
7293,S9,player 1
7294,S9,Player 2
7295,S12,player 1
7296,H11,player 1
7297,H13,player 1
7298,S8,Player 2
7299,H11,Player 2
7300,D11,player 1
7301,H12,Player 2
7302,D12,player 1
7303,C5,player 1
7304,H9,player 1
7305,S10,Player 2
7306,D13,Player 2
7307,S11,Player 2
7308,H9,player 1
7309,C9,Player 2
7310,D13,Player 2
7311,S6,Player 2
7312,H9,Player 2
7313,C9,Player 2
7314,H13,Player 2
7315,H10,Player 2
7316,S13,Player 2
7317,H13,player 1
7318,S12,player 1
7319,H10,player 1
7320,Tie,Tie
7321,D8,Player 2
7322,C12,Player 2
7323,S13,Player 2
7324,Tie,Tie
7325,D10,player 1
7326,C13,player 1
7327,Tie,Tie
7328,H7,Player 2
7329,H10,Player 2
7330,H8,player 1
7331,H11,Player 2
7332,C11,Player 2
7333,D13,player 1
7334,C8,Player 2
7335,D6,player 1
7336,D10,Player 2
7337,D11,player 1
7338,Tie,Tie
7339,C11,player 1
7340,Tie,Tie
7341,H10,player 1
7342,S10,player 1
7343,C12,Player 2
7344,C13,player 1
7345,C7,player 1
7346,C12,player 1
7347,C7,Player 2
7348,Tie,Tie
7349,Tie,Tie
7350,C11,Player 2
7351,H12,Player 2
7352,H10,player 1
7353,H12,player 1
7354,H13,player 1
7355,C7,Player 2
7356,H12,player 1
7357,S13,Player 2
7358,C4,player 1
7359,C13,player 1
7360,H10,Player 2
7361,H3,Player 2
7362,H6,player 1
7363,D6,player 1
7364,S12,player 1
7365,C9,player 1
7366,H13,Player 2
7367,Tie,Tie
7368,S13,player 1
7369,S9,Player 2
7370,C4,player 1
7371,C9,Player 2
7372,D8,player 1
7373,D10,player 1
7374,D13,player 1
7375,C7,Player 2
7376,C6,Player 2
7377,D7,Player 2
7378,C11,player 1
7379,H7,player 1
7380,H12,Player 2
7381,S9,player 1
7382,C8,Player 2
7383,H12,Player 2
7384,H12,Player 2
7385,H7,player 1
7386,C2,player 1
7387,S10,Player 2
7388,H8,player 1
7389,D12,player 1
7390,D12,player 1
7391,H6,player 1
7392,H5,Player 2
7393,C11,Player 2
7394,S4,Player 2
7395,H10,player 1
7396,S6,player 1
7397,C13,player 1
7398,D2,player 1
7399,S8,player 1
7400,H9,player 1
7401,D6,player 1
7402,C4,player 1
7403,C12,player 1
7404,C6,Player 2
7405,S8,Player 2
7406,D9,Player 2
7407,H6,player 1
7408,C10,player 1
7409,D6,player 1
7410,H12,Player 2
7411,S8,player 1
7412,S13,player 1
7413,S4,Player 2
7414,S6,player 1
7415,D13,player 1
7416,D12,player 1
7417,H8,player 1
7418,C12,player 1
7419,H10,Player 2
7420,D11,Player 2
7421,C11,Player 2
7422,H13,Player 2
7423,H11,Player 2
7424,C8,player 1
7425,H12,player 1
7426,H11,Player 2
7427,H2,player 1
7428,H2,Player 2
7429,H9,Player 2
7430,D13,player 1
7431,C10,Player 2
7432,Tie,Tie
7433,S5,player 1
7434,S10,Player 2
7435,S13,player 1
7436,H8,player 1
7437,C13,player 1
7438,H11,player 1
7439,S13,Player 2
7440,H13,player 1
7441,S7,Player 2
7442,C4,Player 2
7443,H9,player 1
7444,S13,Player 2
7445,S13,Player 2
7446,D7,player 1
7447,C12,Player 2
7448,H13,Player 2
7449,C8,player 1
7450,S3,player 1
7451,H11,player 1
7452,D11,player 1
7453,C11,player 1
7454,D8,player 1
7455,C8,Player 2
7456,D13,Player 2
7457,H13,player 1
7458,D13,Player 2
7459,C4,Player 2
7460,H13,player 1
7461,C7,Player 2
7462,S12,player 1
7463,D5,Player 2
7464,H11,player 1
7465,S13,Player 2
7466,C9,Player 2
7467,S6,Player 2
7468,H13,player 1
7469,C10,Player 2
7470,S7,player 1
7471,Tie,Tie
7472,C5,player 1
7473,C4,player 1
7474,C5,player 1
7475,H8,Player 2
7476,H13,player 1
7477,Tie,Tie
7478,C9,player 1
7479,C3,player 1
7480,H11,player 1
7481,H10,Player 2
7482,S9,player 1
7483,S12,Player 2
7484,S3,Player 2
7485,D13,player 1
7486,C11,player 1
7487,H9,player 1
7488,C10,player 1
7489,Tie,Tie
7490,D8,Player 2
7491,C10,player 1
7492,H13,Player 2
7493,H6,Player 2
7494,H12,player 1
7495,H13,player 1
7496,C7,player 1
7497,H12,Player 2
7498,H13,Player 2
7499,H11,Player 2
7500,D9,Player 2
7501,C9,Player 2
7502,H6,Player 2
7503,C6,player 1
7504,H6,Player 2
7505,Tie,Tie
7506,S12,player 1
7507,C11,player 1
7508,C12,player 1
7509,C13,player 1
7510,C9,player 1
7511,D13,player 1
7512,H13,Player 2
7513,D9,player 1
7514,D4,Player 2
7515,D12,Player 2
7516,H11,player 1
7517,C9,player 1
7518,S13,Player 2
7519,D11,Player 2
7520,H9,Player 2
7521,C10,Player 2
7522,H13,Player 2
7523,C12,player 1
7524,C9,player 1
7525,C13,Player 2
7526,S4,Player 2
7527,C6,player 1
7528,S12,Player 2
7529,D3,Player 2
7530,D13,player 1
7531,H10,player 1
7532,D13,player 1
7533,Tie,Tie
7534,D13,player 1
7535,S7,Player 2
7536,H12,Player 2
7537,D12,player 1
7538,H9,player 1
7539,D11,player 1
7540,H4,Player 2
7541,H10,player 1
7542,Tie,Tie
7543,C10,player 1
7544,H12,Player 2
7545,Tie,Tie
7546,H4,Player 2
7547,C13,player 1
7548,D9,Player 2
7549,D11,Player 2
7550,D4,Player 2
7551,S13,player 1
7552,H10,player 1
7553,Tie,Tie
7554,S11,player 1
7555,D10,player 1
7556,D7,player 1
7557,C10,player 1
7558,Tie,Tie
7559,S9,player 1
7560,S9,player 1
7561,Tie,Tie
7562,C11,player 1
7563,D12,Player 2
7564,C6,Player 2
7565,D5,Player 2
7566,H8,player 1
7567,H8,player 1
7568,C13,Player 2
7569,S6,Player 2
7570,D9,player 1
7571,C10,Player 2
7572,S11,player 1
7573,S12,Player 2
7574,D13,player 1
7575,S6,Player 2
7576,D7,player 1
7577,S5,player 1
7578,H6,player 1
7579,D10,Player 2
7580,H2,player 1
7581,S6,player 1
7582,S5,player 1
7583,D12,player 1
7584,H8,Player 2
7585,S11,Player 2
7586,D2,player 1
7587,S11,Player 2
7588,S12,player 1
7589,C12,player 1
7590,C6,player 1
7591,D13,Player 2
7592,S4,Player 2
7593,C3,player 1
7594,H9,Player 2
7595,C4,player 1
7596,S10,player 1
7597,H8,Player 2
7598,H12,player 1
7599,H11,Player 2
7600,D13,Player 2
7601,D13,player 1
7602,C13,Player 2
7603,C12,player 1
7604,H11,Player 2
7605,Tie,Tie
7606,C11,player 1
7607,C8,player 1
7608,S13,Player 2
7609,S2,Player 2
7610,D13,player 1
7611,S12,Player 2
7612,C10,Player 2
7613,S10,Player 2
7614,S11,Player 2
7615,D12,Player 2
7616,S11,Player 2
7617,D10,Player 2
7618,H6,player 1
7619,S13,player 1
7620,S10,Player 2
7621,C13,Player 2
7622,Tie,Tie
7623,S10,Player 2
7624,H6,Player 2
7625,D10,Player 2
7626,C9,Player 2
7627,H10,Player 2
7628,C8,Player 2
7629,H9,Player 2
7630,C10,player 1
7631,Tie,Tie
7632,S12,Player 2
7633,H4,Player 2
7634,H4,player 1
7635,S7,Player 2
7636,C5,player 1
7637,D13,Player 2
7638,Tie,Tie
7639,H12,player 1
7640,C4,player 1
7641,C12,Player 2
7642,D10,Player 2
7643,C12,Player 2
7644,H10,Player 2
7645,C10,player 1
7646,H12,player 1
7647,S10,player 1
7648,C13,player 1
7649,S11,player 1
7650,C12,Player 2
7651,S12,Player 2
7652,S10,player 1
7653,Tie,Tie
7654,Tie,Tie
7655,D13,Player 2
7656,H10,Player 2
7657,S11,player 1
7658,H5,player 1
7659,C12,Player 2
7660,Tie,Tie
7661,C7,player 1
7662,C9,player 1
7663,D8,player 1
7664,D10,Player 2
7665,S3,player 1
7666,D12,player 1
7667,S10,player 1
7668,S13,player 1
7669,D13,player 1
7670,H9,player 1
7671,C13,Player 2
7672,C8,player 1
7673,C7,player 1
7674,S10,Player 2
7675,D12,Player 2
7676,C5,Player 2
7677,D10,player 1
7678,H9,Player 2
7679,D11,Player 2
7680,C13,Player 2
7681,C13,Player 2
7682,Tie,Tie
7683,H5,player 1
7684,H12,player 1
7685,D7,Player 2
7686,C7,Player 2
7687,C13,player 1
7688,H10,player 1
7689,H10,Player 2
7690,H9,player 1
7691,D3,player 1
7692,Tie,Tie
7693,D13,player 1
7694,C8,player 1
7695,D9,player 1
7696,S13,player 1
7697,D10,player 1
7698,H8,Player 2
7699,S11,player 1
7700,C11,Player 2
7701,S10,player 1
7702,C9,Player 2
7703,D6,Player 2
7704,H11,Player 2
7705,D13,Player 2
7706,D8,Player 2
7707,S11,Player 2
7708,S13,player 1
7709,C13,player 1
7710,H11,player 1
7711,D8,player 1
7712,C12,player 1
7713,D10,player 1
7714,H8,player 1
7715,S2,player 1
7716,C5,Player 2
7717,H13,Player 2
7718,D8,Player 2
7719,C12,Player 2
7720,S6,player 1
7721,D7,player 1
7722,H12,player 1
7723,C5,Player 2
7724,S10,player 1
7725,H2,Player 2
7726,S12,player 1
7727,C10,Player 2
7728,S3,player 1
7729,C10,Player 2
7730,C11,Player 2
7731,H7,Player 2
7732,Tie,Tie
7733,H10,player 1
7734,D10,player 1
7735,D6,player 1
7736,D12,player 1
7737,H7,Player 2
7738,D6,player 1
7739,S9,Player 2
7740,D12,Player 2
7741,D13,Player 2
7742,C11,Player 2
7743,C11,Player 2
7744,C5,player 1
7745,C4,player 1
7746,H8,player 1
7747,S5,player 1
7748,C7,player 1
7749,H11,Player 2
7750,H13,Player 2
7751,D13,Player 2
7752,S9,player 1
7753,D13,player 1
7754,D12,Player 2
7755,H12,player 1
7756,S5,player 1
7757,D13,player 1
7758,S5,Player 2
7759,C13,Player 2
7760,S11,player 1
7761,D4,player 1
7762,S11,Player 2
7763,S9,player 1
7764,C13,player 1
7765,D2,Player 2
7766,S13,player 1
7767,H11,Player 2
7768,H13,Player 2
7769,H9,player 1
7770,S11,Player 2
7771,C8,Player 2
7772,C6,player 1
7773,H8,player 1
7774,C11,player 1
7775,H5,Player 2
7776,S12,Player 2
7777,D8,player 1
7778,C9,player 1
7779,H13,player 1
7780,D9,player 1
7781,C13,Player 2
7782,S5,player 1
7783,H10,Player 2
7784,D7,player 1
7785,D8,Player 2
7786,D9,Player 2
7787,H12,Player 2
7788,C11,Player 2
7789,H13,player 1
7790,S11,player 1
7791,D6,Player 2
7792,D11,Player 2
7793,C8,player 1
7794,C4,player 1
7795,C13,Player 2
7796,C11,Player 2
7797,C13,player 1
7798,C5,Player 2
7799,S9,player 1
7800,C10,player 1
7801,D3,player 1
7802,S6,Player 2
7803,D8,Player 2
7804,S11,Player 2
7805,D7,player 1
7806,H3,player 1
7807,H8,Player 2
7808,H13,Player 2
7809,C9,Player 2
7810,S3,Player 2
7811,S12,player 1
7812,D8,Player 2
7813,S7,Player 2
7814,Tie,Tie
7815,D13,player 1
7816,H11,Player 2
7817,C12,Player 2
7818,S8,Player 2
7819,S7,player 1
7820,S9,player 1
7821,Tie,Tie
7822,H5,player 1
7823,C11,Player 2
7824,D4,player 1
7825,H9,player 1
7826,D10,player 1
7827,H10,Player 2
7828,C9,player 1
7829,D10,player 1
7830,C13,Player 2
7831,H4,player 1
7832,D8,player 1
7833,D9,Player 2
7834,H5,Player 2
7835,S11,player 1
7836,S6,player 1
7837,S10,player 1
7838,S13,Player 2
7839,H6,player 1
7840,S12,player 1
7841,D9,player 1
7842,D7,Player 2
7843,C12,Player 2
7844,C8,Player 2
7845,H7,Player 2
7846,S12,Player 2
7847,H11,Player 2
7848,C13,player 1
7849,S13,player 1
7850,H6,player 1
7851,C8,Player 2
7852,C8,player 1
7853,C9,player 1
7854,D8,player 1
7855,D10,Player 2
7856,Tie,Tie
7857,H5,player 1
7858,D4,Player 2
7859,S13,player 1
7860,D9,player 1
7861,C12,player 1
7862,C8,player 1
7863,D13,player 1
7864,S6,player 1
7865,D8,player 1
7866,Tie,Tie
7867,S9,Player 2
7868,D9,Player 2
7869,D8,player 1
7870,S13,Player 2
7871,S12,player 1
7872,H9,player 1
7873,D11,player 1
7874,S13,Player 2
7875,H13,player 1
7876,D9,player 1
7877,H3,Player 2
7878,S12,player 1
7879,S9,player 1
7880,C3,Player 2
7881,Tie,Tie
7882,Tie,Tie
7883,S11,player 1
7884,D13,Player 2
7885,S4,Player 2
7886,C8,Player 2
7887,C12,player 1
7888,H9,Player 2
7889,C9,player 1
7890,D13,Player 2
7891,D8,Player 2
7892,C12,player 1
7893,H9,Player 2
7894,Tie,Tie
7895,S7,player 1
7896,H8,Player 2
7897,H12,player 1
7898,D13,player 1
7899,H12,player 1
7900,D7,player 1
7901,C8,Player 2
7902,D7,player 1
7903,S5,Player 2
7904,C11,Player 2
7905,H12,Player 2
7906,H7,player 1
7907,D9,player 1
7908,D12,Player 2
7909,H11,player 1
7910,S10,Player 2
7911,C10,player 1
7912,S11,player 1
7913,D11,player 1
7914,D10,Player 2
7915,D13,player 1
7916,D5,Player 2
7917,D7,Player 2
7918,D9,player 1
7919,D11,Player 2
7920,H7,Player 2
7921,S10,player 1
7922,H5,Player 2
7923,C3,player 1
7924,C11,player 1
7925,C2,player 1
7926,D5,player 1
7927,H11,player 1
7928,S8,player 1
7929,D4,player 1
7930,S9,player 1
7931,H6,player 1
7932,C10,Player 2
7933,D10,player 1
7934,H13,player 1
7935,H10,Player 2
7936,S13,player 1
7937,S6,player 1
7938,S11,player 1
7939,S10,player 1
7940,H11,Player 2
7941,S13,Player 2
7942,D13,Player 2
7943,S8,player 1
7944,H13,player 1
7945,H8,Player 2
7946,S12,Player 2
7947,D11,Player 2
7948,H13,player 1
7949,C7,player 1
7950,H13,player 1
7951,D12,player 1
7952,S13,player 1
7953,C12,player 1
7954,C13,Player 2
7955,S5,Player 2
7956,H10,Player 2
7957,H9,player 1
7958,D12,Player 2
7959,D13,player 1
7960,H13,player 1
7961,S8,player 1
7962,D9,player 1
7963,H10,player 1
7964,H13,player 1
7965,S8,Player 2
7966,S8,Player 2
7967,H4,Player 2
7968,S13,Player 2
7969,S13,Player 2
7970,C12,player 1
7971,S11,player 1
7972,D9,Player 2
7973,H12,player 1
7974,D13,player 1
7975,D11,player 1
7976,C13,Player 2
7977,H3,Player 2
7978,S7,player 1
7979,D13,Player 2
7980,C13,player 1
7981,D3,player 1
7982,C7,Player 2
7983,H11,player 1
7984,S6,player 1
7985,H12,Player 2
7986,H7,Player 2
7987,Tie,Tie
7988,C11,Player 2
7989,D9,Player 2
7990,H9,Player 2
7991,D11,player 1
7992,C7,player 1
7993,D4,player 1
7994,C6,player 1
7995,S11,Player 2
7996,S7,player 1
7997,Tie,Tie
7998,S9,player 1
7999,S9,Player 2
8000,S13,player 1
8001,H13,Player 2
8002,H8,Player 2
8003,S10,Player 2
8004,S5,player 1
8005,C13,player 1
8006,S9,Player 2
8007,C10,Player 2
8008,C7,player 1
8009,S11,player 1
8010,C8,Player 2
8011,C10,Player 2
8012,S12,player 1
8013,H12,player 1
8014,D5,player 1
8015,C6,Player 2
8016,D8,player 1
8017,S10,Player 2
8018,S12,Player 2
8019,S7,Player 2
8020,H11,player 1
8021,S7,player 1
8022,C7,player 1
8023,C13,Player 2
8024,D8,Player 2
8025,Tie,Tie
8026,H13,player 1
8027,D11,Player 2
8028,S10,Player 2
8029,H10,player 1
8030,H8,player 1
8031,C8,player 1
8032,S12,player 1
8033,H9,Player 2
8034,S7,Player 2
8035,C13,player 1
8036,D12,player 1
8037,H13,player 1
8038,Tie,Tie
8039,S11,Player 2
8040,D11,Player 2
8041,H3,player 1
8042,D10,player 1
8043,C8,player 1
8044,S11,player 1
8045,S10,player 1
8046,D10,player 1
8047,C4,player 1
8048,H11,Player 2
8049,C6,Player 2
8050,S8,player 1
8051,C7,player 1
8052,D9,player 1
8053,C7,Player 2
8054,H10,player 1
8055,S13,player 1
8056,S13,Player 2
8057,S12,player 1
8058,S13,player 1
8059,H11,player 1
8060,H8,player 1
8061,H11,player 1
8062,D10,player 1
8063,H13,Player 2
8064,S8,Player 2
8065,D11,player 1
8066,D10,Player 2
8067,H13,Player 2
8068,D6,player 1
8069,H7,Player 2
8070,S11,player 1
8071,S13,Player 2
